"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"11",-1.25211546646711,-1.25211546659446,-1.25211546626034,-1.25211546352468,-1.25211546413683,-1.25211544622539,-1.25211546452746,-1.2521154626657,-1.25211546447211,-1.25211546705438,-1.25211546749495,-1.25211546606607,-1.25211546264955,-1.25211546679755,-1.25211546632839,-1.01597934927723,-1.01597928719677,-1.01597938419135,-1.01597869352647,-1.01597904271073,-1.01597912125096,-1.0159791666202,-1.01597933031185,-1.01597940173676,-1.01597928688039,-1.01597923675892,-1.01597917174789,-1.01597920101329,-1.01597933911507,-1.01597920612815,1.21113192817582,1.21116781756874,1.2111501935345,1.21114504683024,1.21115964930584,1.21114860762652,1.21114038541687,1.21128523464902,1.2111381041656,1.21113847947236,1.21115244341699,1.21114882243579,1.211146024949,1.21115454201286,1.21125686856973,1.05693039684326,1.05693039264908,1.05693051573424,1.05693039483187,1.05693037401718,1.05693040569563,1.05693039726323,1.05693039523831,1.05693040032214,1.05693039497517,1.05693037286794,1.0569303971734,1.05693040212214,1.05693039619403,1.0569303956735
"12",-1.4265947114679,-1.42659471151807,-1.42659471162547,-1.4265947133682,-1.42659471253528,-1.42659472022407,-1.42659471239444,-1.42659471443893,-1.42659471244492,-1.42659471124521,-1.42659471313502,-1.4265947118186,-1.42659471530237,-1.42659471134436,-1.42659471152676,-0.981695116624663,-0.981695134230568,-0.981695099792033,-0.981695357360139,-0.981695241197677,-0.981695194969174,-0.981695201396999,-0.98169512152097,-0.981695090555042,-0.981695139104476,-0.981695157100335,-0.981695180022903,-0.981695172623813,-0.981695118591255,-0.981695165800589,1.03582683288224,1.03583579901772,1.03584557126612,1.03582315812649,1.03584125904649,1.03583026318939,1.03582827800062,1.03579697949317,1.03583218195792,1.03582729501348,1.03583547539264,1.0358325673061,1.03583154378906,1.0358364905942,1.03581764128267,1.37246046553322,1.37246047058071,1.37246027481731,1.37246046703524,1.37246050053021,1.37246046024564,1.37246046412566,1.37246046661606,1.37246045859862,1.37246046721351,1.37246050056137,1.37246046448264,1.3724604576816,1.37246046504179,1.37246046585834
"13",-1.32355716456718,-1.32355716451811,-1.32355716441877,-1.32355716276378,-1.32355716336404,-1.32355715355996,-1.3235571634161,-1.32355716335814,-1.32355716331027,-1.32355716487022,-1.32355716426607,-1.32355716445472,-1.32355716377874,-1.32355716466025,-1.32355716439381,-0.795074411882551,-0.795074377819766,-0.795074434047679,-0.795074069823319,-0.795074240138956,-0.795074295450272,-0.795074329496917,-0.795074402630105,-0.795074386639494,-0.795074379695549,-0.795074355588715,-0.795074319977242,-0.795074336509578,-0.795074408823006,-0.795074340141075,1.24251293585537,1.24250976008847,1.24250732975839,1.24252321273157,1.24252482930109,1.24252577939317,1.24251435599134,1.24267563807036,1.24251436480711,1.24251391110256,1.24252268356878,1.24251788844081,1.24251911378973,1.24252465637027,1.24259360567319,0.876098153321392,0.87609814717466,0.876098394346246,0.876098151729561,0.876098109416251,0.876098160663594,0.876098155418418,0.876098152204641,0.876098162341471,0.876098151396801,0.876098109535356,0.876098155104508,0.876098163473982,0.876098154147221,0.876098153148055
"14",-1.1424421387968,-1.14244213887872,-1.14244213905439,-1.14244214255645,-1.14244214121277,-1.14244216080493,-1.14244214107129,-1.142442142194,-1.14244214135947,-1.14244213818186,-1.14244213958563,-1.14244213916721,-1.1424421443864,-1.14244213856494,-1.14244213913767,-1.33839055300864,-1.33839060304995,-1.33839050762032,-1.33839123512718,-1.33839086074453,-1.33839077423557,-1.33839073258459,-1.3383905629608,-1.33839054473449,-1.33839060874589,-1.33839066052454,-1.33839072636245,-1.3383906980956,-1.33839055890006,-1.33839069113952,1.20232388825365,1.20234146754291,1.20233188808426,1.20232888512281,1.20232990471947,1.20232614597703,1.20232119579678,1.20220720927576,1.20232086234777,1.20231782209301,1.20233355135966,1.20233097862828,1.20232533030703,1.20232870360976,1.20222981394023,1.27851966364229,1.27851967270032,1.27851940929204,1.27851966818217,1.27851971266228,1.27851965090697,1.27851966329657,1.27851966724651,1.27851965634228,1.27851966769405,1.27851971550793,1.27851966358816,1.27851965330578,1.27851966513349,1.27851966622736
"15",-1.0962639068189,-1.09626390676068,-1.09626390665061,-1.09626390448179,-1.09626390541341,-1.09626389501873,-1.09626390557715,-1.09626390538275,-1.09626390549593,-1.09626390706902,-1.0962639060235,-1.09626390634121,-1.09626390355992,-1.0962639069311,-1.09626390683981,-1.38877695016676,-1.38877691688659,-1.38877697158885,-1.3887765733508,-1.38877678317255,-1.38877682525161,-1.38877685135486,-1.3887769417225,-1.38877693987886,-1.38877691754512,-1.38877688764577,-1.38877685198941,-1.38877686821063,-1.38877694452995,-1.38877687234912,1.19834900111438,1.19834797887581,1.19835193721092,1.19835756592934,1.19837196726106,1.19837419595834,1.19835670711175,1.19847253351476,1.19835556670707,1.19835463670171,1.19837077583224,1.19836743378136,1.19836147551271,1.19837302752647,1.19846867033683,1.28666520306412,1.28666519691009,1.28666542136621,1.28666520100113,1.2866651626281,1.28666521273313,1.28666520463081,1.28666520151575,1.28666521069076,1.28666520081586,1.28666516246239,1.28666520428986,1.28666521288252,1.28666520331947,1.28666520232291
"16",-1.50783306297167,-1.50783306312942,-1.5078330631015,-1.50783306250777,-1.50783306287734,-1.50783306062699,-1.50783306287928,-1.50783306083949,-1.50783306291657,-1.50783306321539,-1.50783306195467,-1.50783306299652,-1.50783306355778,-1.50783306319899,-1.50783306315072,-0.808794710276337,-0.808794702776741,-0.808794715167656,-0.808794630080023,-0.808794664477646,-0.80879468584548,-0.808794687551181,-0.80879470721203,-0.808794716928526,-0.808794701640284,-0.808794694867451,-0.808794688217312,-0.8087946910861,-0.80879470894499,-0.808794693538739,1.11017582161877,1.11019541188985,1.11019734738392,1.11018095504878,1.11018971666029,1.11017560995181,1.11018282022643,1.11022058831949,1.11017958457951,1.11017565964896,1.1101844202208,1.1101889283734,1.11018140862656,1.11018217534603,1.11019334157712,1.20644084096862,1.20644084424427,1.20644073823277,1.20644084242867,1.20644086047293,1.20644083834772,1.20644084076113,1.20644084210012,1.20644083776113,1.20644084233662,1.206440860992,1.20644084097571,1.20644083655262,1.20644084119881,1.20644084168974
"17",-1.19004597902967,-1.19004597905757,-1.1900459792233,-1.19004598103944,-1.19004598049124,-1.1900459909799,-1.19004598026839,-1.1900459805518,-1.19004598031312,-1.19004597876355,-1.19004597956376,-1.19004597943396,-1.19004598243852,-1.19004597890481,-1.19004597922257,-1.46957688978305,-1.46957691574681,-1.46957686458461,-1.46957724052245,-1.46957706540236,-1.46957700491766,-1.46957699529856,-1.46957689602686,-1.46957685514881,-1.46957692053271,-1.46957694780631,-1.46957698080504,-1.46957696704206,-1.46957689121811,-1.4695769593666,1.19693674467948,1.1969600946039,1.19694346680255,1.19694150682236,1.19695776725202,1.19694423570311,1.19694264176184,1.196897077604,1.19694316233456,1.19693689506105,1.19695404499961,1.19694928905346,1.19694618365282,1.19695128321732,1.19688678165502,1.46268353539146,1.46268353943129,1.46268339389579,1.46268353672164,1.46268356155441,1.46268352691205,1.46268353417531,1.46268353639893,1.46268353041253,1.46268353685882,1.46268356186854,1.46268353429292,1.46268352919168,1.46268353529017,1.46268353588496
"18",-1.1295153068902,-1.12951530675442,-1.1295153068695,-1.12951530788115,-1.1295153077042,-1.12951531421897,-1.12951530752101,-1.12951530804167,-1.1295153075283,-1.12951530665106,-1.12951530637103,-1.12951530710927,-1.12951530839447,-1.12951530670945,-1.1295153067582,-1.15788757158504,-1.15788758713292,-1.1578875546286,-1.15788780804573,-1.15788766957001,-1.1578876428136,-1.15788764210478,-1.15788757261927,-1.1578875609163,-1.15788758772891,-1.15788760852193,-1.15788762852544,-1.15788762049124,-1.15788757113507,-1.15788761522294,1.19841907758898,1.19841873392991,1.19843765773694,1.19841901458974,1.19842866918022,1.19842076724093,1.1984185099889,1.19839826401239,1.19842379356788,1.19841569045312,1.19842401926906,1.19841829415553,1.19842235663651,1.19842629204059,1.19842771404861,1.08898167617871,1.08898168164126,1.08898148194288,1.08898167794264,1.0889817121125,1.08898166548976,1.08898167460177,1.08898167750645,1.08898166932849,1.08898167816307,1.08898171220085,1.08898167482948,1.08898166731414,1.08898167594057,1.0889816768128
"19",-1.01812981424685,-1.01812981424954,-1.01812981429733,-1.01812981499949,-1.01812981450929,-1.01812981646225,-1.01812981449963,-1.01812981654709,-1.01812981444811,-1.01812981417422,-1.01812981554571,-1.01812981443585,-1.01812981533725,-1.01812981417503,-1.01812981410477,-1.22299702066867,-1.2229970158377,-1.22299701404832,-1.22299708531297,-1.22299703025155,-1.22299703126964,-1.22299703725627,-1.22299701596022,-1.22299701331428,-1.22299701939519,-1.22299702855988,-1.22299702979453,-1.22299702891764,-1.22299701857802,-1.22299702716607,1.21600026802221,1.21602158214531,1.21601371408248,1.21600699593538,1.21600681621055,1.21599485638458,1.21600584694984,1.21608799472216,1.21599958874828,1.21599725297305,1.21600494331423,1.21600827470795,1.21600296422289,1.21600271511282,1.21596896947531,1.0251186592143,1.02511866063695,1.02511861010073,1.02511865974134,1.02511866832071,1.02511865797899,1.02511865890495,1.02511865960579,1.02511865749431,1.02511865971616,1.02511866867589,1.02511865900355,1.02511865738036,1.02511865919926,1.02511865938298
"20",-1.49164820651536,-1.49164820656732,-1.4916482064684,-1.49164820635734,-1.49164820613499,-1.49164820340489,-1.49164820624241,-1.49164820600972,-1.49164820615694,-1.49164820657598,-1.49164820731456,-1.49164820644548,-1.49164820566895,-1.49164820655715,-1.49164820646736,-1.19187497828007,-1.19187496261744,-1.19187497872416,-1.19187485949659,-1.19187492636001,-1.1918749336343,-1.19187494547222,-1.19187497056556,-1.19187500582416,-1.19187496396544,-1.19187495141844,-1.19187494270502,-1.19187494830966,-1.1918749718935,-1.19187494943819,1.21951977563909,1.21953338878938,1.21952636932562,1.21952625782372,1.21953299714645,1.21953489577584,1.21952115965013,1.2196406512303,1.21952203969007,1.21952262493453,1.21953397664763,1.21952965259256,1.2195269888774,1.21953320441493,1.21954112217552,1.46398681317666,1.46398680933011,1.46398693710406,1.46398681151445,1.46398678984855,1.46398681552363,1.46398681358169,1.46398681190736,1.46398681718188,1.46398681166303,1.46398678894303,1.46398681323248,1.46398681844039,1.46398681297683,1.46398681245427
"21",0.0959729916190835,0.0959729916915842,0.095972991668007,0.0959729919178001,0.0959729919906807,0.0959729941330878,0.0959729919172466,0.0959729915854566,0.0959729921131718,0.0959729916327299,0.0959729908521509,0.0959729916347013,0.09597299470924,0.095972991705316,0.0959729917334041,0.181592568193591,0.181592570013578,0.181592562939036,0.181592616992377,0.181592590743576,0.181592580402895,0.181592582251233,0.181592567323336,0.181592580561696,0.181592570860764,0.181592574395632,0.181592578819979,0.181592577862978,0.181592567272638,0.181592575563769,-0.2374804369391,-0.237477077851368,-0.237460612333818,-0.237476203683921,-0.237473571023436,-0.237473387094791,-0.237481134699116,-0.237573451708341,-0.237477669281305,-0.23748025665016,-0.237472838967148,-0.237475924350328,-0.237475760980727,-0.237471800503761,-0.237473329386644,-0.0400839961993315,-0.0400839898406787,-0.0400842168098411,-0.0400839938230927,-0.0400839551132118,-0.0400840007982515,-0.0400839972198916,-0.0400839944148944,-0.040084003715567,-0.0400839938344596,-0.040083954476325,-0.040083996771239,-0.0400840050271659,-0.0400839962851426,-0.0400839953176817
"22",-0.0241972013029662,-0.0241972012163505,-0.0241972007152607,-0.024197195971278,-0.0241971976441878,-0.0241971701877658,-0.0241971981159894,-0.0241971961968308,-0.0241971977919555,-0.0241972019987441,-0.0241971997384582,-0.0241972004039348,-0.0241971963862946,-0.0241972016201439,-0.0241972010635689,-0.046369811371348,-0.0463697192838738,-0.0463698664861585,-0.0463688140444942,-0.0463693472691138,-0.0463694670374828,-0.0463695366608171,-0.0463697841593541,-0.0463698288254696,-0.0463697194219455,-0.0463696380864864,-0.0463695445415002,-0.0463695894482268,-0.0463697961028526,-0.0463696019341802,-0.00883883577396427,-0.00882237830708088,-0.00883111103269849,-0.00883435839081376,-0.00882236979730178,-0.00883048886192506,-0.00883659195737874,-0.00857584157582725,-0.00883924040627404,-0.00883001746627098,-0.008823853633669,-0.00881688669492986,-0.00883157923549471,-0.00882010445539638,-0.00873415862204863,0.0793726410759297,0.0793726328651448,0.0793729543766577,0.0793726387679878,0.0793725836499283,0.0793726515962079,0.0793726436761353,0.0793726394119979,0.0793726525015956,0.0793726383280061,0.0793725842019393,0.0793726430407963,0.0793726551712421,0.0793726420005937,0.0793726405739421
"23",0.322097035998476,0.322097036064376,0.322097036160064,0.322097037119315,0.322097036988713,0.322097043501718,0.32209703680637,0.322097035641957,0.322097036987566,0.32209703592621,0.322097035684672,0.322097036232175,0.322097036770418,0.322097036028299,0.322097036091991,-0.282677183706096,-0.282677158732072,-0.28267719371532,-0.282676924641504,-0.282677064319447,-0.282677091486597,-0.282677127322022,-0.282677173302628,-0.282677203237248,-0.282677157762656,-0.282677132307916,-0.282677112179174,-0.282677125871013,-0.282677176304708,-0.282677128495961,0.135970716200914,0.135962759355746,0.135971898210408,0.135979564216363,0.135969546765615,0.135963932627973,0.13597644444615,0.136138401620143,0.135971533689273,0.13597280622009,0.135967091554815,0.135973333220805,0.135972002711219,0.135966655398652,0.135958223949438,-0.175400907507931,-0.175400910439101,-0.175400776758983,-0.175400907810411,-0.175400930930854,-0.175400899834601,-0.175400905920722,-0.175400907673812,-0.175400902282553,-0.175400908313725,-0.175400929765526,-0.175400905794994,-0.175400901818376,-0.175400906663008,-0.175400907290965
"24",0.295490967148851,0.295490967170008,0.29549096718059,0.295490968070152,0.295490967639926,0.295490970914544,0.295490967581537,0.295490968071324,0.295490967490184,0.295490967088706,0.295490967859209,0.295490967433488,0.295490967125608,0.295490967116795,0.295490967035834,0.236940491720884,0.236940508332629,0.236940486867094,0.236940590516782,0.236940561471686,0.23694053438313,0.236940534642019,0.236940499023421,0.236940483280022,0.236940506970504,0.236940511545341,0.236940524859285,0.236940520363556,0.236940494417639,0.236940518245261,-0.200992492650656,-0.200994113461551,-0.200983376419725,-0.200993249281268,-0.200982967294753,-0.200996520597824,-0.200991618753556,-0.201022185879552,-0.200992218689596,-0.20099534023967,-0.200989012207745,-0.200989194043222,-0.200990690255695,-0.200987991256002,-0.201011286624579,-0.331437326216893,-0.331437320328568,-0.331437513337595,-0.331437323848509,-0.331437290998205,-0.331437338337229,-0.331437327322843,-0.33143732436673,-0.331437332318329,-0.331437323819935,-0.331437290082478,-0.33143732729578,-0.331437334724739,-0.331437325878664,-0.33143732503412
"25",-0.123426796230244,-0.123426796203583,-0.123426796240402,-0.12342679588204,-0.123426796242819,-0.123426796631912,-0.123426796235654,-0.123426797094503,-0.12342679643707,-0.123426796197902,-0.123426795947353,-0.123426795961494,-0.123426794484539,-0.123426796255829,-0.123426796277064,0.240074968042892,0.240074971886514,0.240074969412642,0.240074915286007,0.240074980718627,0.240074956937124,0.24007496943411,0.240074971743665,0.240074963047604,0.240074970816552,0.24007496029794,0.240074961328443,0.240074964159903,0.240074968356151,0.240074961730289,-0.138434502233257,-0.138434636867346,-0.138436556705587,-0.138445689039705,-0.138455067638039,-0.138438384155694,-0.138439825632067,-0.138436534431846,-0.13843612185907,-0.138441155526397,-0.138447326180509,-0.138450874663627,-0.138444765786933,-0.138450596787955,-0.138425046933706,0.0217929678628648,0.0217929654095893,0.0217930494577701,0.0217929669271633,0.02179295254428,0.0217929710789937,0.0217929682554483,0.0217929671373518,0.0217929705423552,0.0217929668645993,0.0217929525390798,0.0217929682258651,0.0217929714852376,0.0217929678285915,0.0217929674064936
"26",-0.384463973410448,-0.38446397330656,-0.384463973380189,-0.384463973671231,-0.384463973855709,-0.384463977177763,-0.38446397369091,-0.38446397352666,-0.384463973745578,-0.38446397328471,-0.384463973066144,-0.38446397348482,-0.384463974193098,-0.384463973309039,-0.384463973443578,0.161195243236374,0.16119522510402,0.161195249040926,0.16119515879951,0.161195150109743,0.161195203805347,0.161195203404827,0.161195232901058,0.161195262784813,0.161195224088004,0.161195223439491,0.161195209588821,0.161195213491661,0.161195239999095,0.161195217907241,0.258934759239141,0.258931186693974,0.2589258305527,0.258936938740099,0.258935117012538,0.258956648443522,0.25893205275008,0.258895674812248,0.258932154893501,0.258943146121195,0.258942206944773,0.258937188059235,0.258938568217119,0.258946325093312,0.258981240426603,-0.0356691843623441,-0.0356691872727268,-0.0356690829102695,-0.0356691852752835,-0.0356692031547898,-0.035669176098474,-0.0356691834661024,-0.0356691850667123,-0.0356691807930445,-0.0356691854629891,-0.0356692031297891,-0.0356691833141571,-0.0356691798077853,-0.0356691842837622,-0.0356691847563062
