0.58607,0.74537,0.58607,0.74537,0.58414,0.74306,0.58414,0.74306,0.58414,0.74306,0.58414,0.74537,0.58414,0.74537,0.57834,0.72454,0.57834,0.65972,0.58221,0.5787,0.5764,0.4838,0.56673,0.3912,0.55899,0.30093,0.55126,0.20602,0.54352,0.17361,0.53578,0.18519,0.54352,0.25463,0.55126,0.35417,0.56286,0.44676,0.57253,0.53241,0.5764,0.59722,0.57834,0.64583,0.58607,0.69213,0.59381,0.71991,0.60542,0.73843,0.60735,0.7338,0.59574,0.71991,0.59381,0.67593,0.59768,0.61806,0.59768,0.55324,0.59574,0.47222,0.58414,0.40278,0.56867,0.34028,0.54739,0.27778,0.53191,0.25,0.53191,0.25231,0.53772,0.28009,0.53965,0.3588,0.54739,0.43519,0.56867,0.50926,0.5764,0.58102,0.5764,0.63426,0.58994,0.68056,0.60735,0.71528,0.61509,0.75926,3
0.60155,0.77315,0.59768,0.77315,0.59961,0.77315,0.59381,0.77083,0.58801,0.75,0.59188,0.7037,0.58607,0.63426,0.58994,0.55556,0.59574,0.46528,0.60348,0.37037,0.60348,0.28472,0.59574,0.20602,0.58994,0.17593,0.58607,0.17824,0.58607,0.21528,0.58801,0.29398,0.59768,0.37731,0.61122,0.43981,0.62089,0.50231,0.61896,0.55787,0.61702,0.60648,0.61702,0.65046,0.61509,0.69444,0.64217,0.72685,0.6499,0.74074,0.6499,0.7338,0.61896,0.7037,0.62476,0.64815,0.62863,0.59028,0.6325,0.52546,0.63636,0.4537,0.6383,0.37963,0.64023,0.30093,0.6325,0.22917,0.62476,0.16435,0.62282,0.15046,0.62282,0.15741,0.62282,0.21759,0.6325,0.30556,0.64217,0.39815,0.6383,0.47917,0.6325,0.52778,0.6383,0.57407,0.6383,0.63194,0.6383,0.6875,3
0.47002,0.67824,0.47776,0.67361,0.46228,0.67361,0.46422,0.66667,0.46228,0.66204,0.46228,0.6412,0.4294,0.62269,0.41393,0.57407,0.38491,0.51157,0.35977,0.4537,0.32882,0.40741,0.29981,0.36806,0.27079,0.32176,0.26112,0.28704,0.23017,0.28935,0.2147,0.30324,0.30754,0.25926,0.2766,0.29167,0.28433,0.37037,0.30948,0.42361,0.32495,0.48148,0.36557,0.53935,0.38878,0.59491,0.4236,0.625,0.44294,0.66204,0.47389,0.71296,0.49323,0.75231,0.4913,0.77083,0.4913,0.76852,0.48743,0.76852,0.48356,0.75694,0.46035,0.71296,0.43133,0.65278,0.38685,0.60648,0.3501,0.56019,0.31141,0.50231,0.29594,0.44444,0.25532,0.38657,0.27079,0.31713,0.27079,0.29167,0.27273,0.375,0.294,0.44444,0.32689,0.52546,0.36557,0.59028,0.40039,0.62269,3
0.5087,0.68981,0.50484,0.69213,0.50677,0.68981,0.51064,0.68981,0.50097,0.68519,0.49516,0.66435,0.47002,0.63194,0.45841,0.59954,0.43133,0.54167,0.41199,0.47222,0.39265,0.40046,0.3617,0.36574,0.34236,0.30787,0.33075,0.25926,0.31335,0.27546,0.30174,0.26852,0.30561,0.26157,0.31721,0.29861,0.33849,0.36343,0.3559,0.4213,0.36944,0.49769,0.40232,0.56713,0.4352,0.63194,0.47002,0.67361,0.5029,0.71065,0.52805,0.74306,0.54159,0.76852,0.53772,0.76852,0.51257,0.72685,0.46228,0.66898,0.42553,0.61806,0.37911,0.56019,0.34429,0.49306,0.32882,0.43287,0.27853,0.37731,0.24371,0.32407,0.29207,0.24074,0.20116,0.30787,0.26886,0.24074,0.27273,0.31944,0.32495,0.39815,0.35783,0.46296,0.38104,0.55787,0.41006,0.625,0.44101,0.66667,3
0.44681,0.69907,0.44101,0.7037,0.43907,0.7037,0.43714,0.70139,0.44101,0.68519,0.45068,0.6412,0.45841,0.5787,0.47002,0.50463,0.47582,0.42361,0.48743,0.34491,0.4971,0.27778,0.4913,0.22685,0.48936,0.1875,0.48936,0.15972,0.4913,0.15509,0.49323,0.15972,0.49323,0.18519,0.4971,0.24074,0.50677,0.30556,0.4971,0.38194,0.47776,0.46296,0.46422,0.54398,0.45841,0.62269,0.46615,0.68056,0.45841,0.72685,0.45068,0.74537,0.44874,0.75231,0.45648,0.75694,0.44681,0.75926,0.43907,0.72685,0.4294,0.66204,0.41973,0.59028,0.41973,0.5162,0.4236,0.44444,0.41973,0.37269,0.41586,0.31019,0.41393,0.26157,0.41006,0.23148,0.41006,0.2037,0.41006,0.18056,0.41199,0.1713,0.41779,0.17593,0.42166,0.20139,0.43327,0.24769,0.44681,0.31713,3
0.48936,0.66898,0.4913,0.6713,0.48936,0.6713,0.48743,0.6713,0.48549,0.66898,0.46809,0.65741,0.46035,0.60185,0.45841,0.52546,0.46228,0.44213,0.45455,0.3588,0.43907,0.29167,0.42747,0.23611,0.42166,0.2037,0.41393,0.19213,0.41393,0.19213,0.41006,0.21991,0.42166,0.26389,0.44874,0.3287,0.46615,0.40278,0.47582,0.48148,0.48356,0.5625,0.49516,0.64815,0.51257,0.6713,0.52611,0.69444,0.52611,0.69444,0.52805,0.69444,0.52805,0.69444,0.51644,0.67361,0.4913,0.63657,0.47969,0.5625,0.47002,0.49074,0.45841,0.4213,0.44487,0.35648,0.43327,0.30556,0.41973,0.26852,0.41199,0.23148,0.41006,0.20833,0.41006,0.19676,0.41006,0.19444,0.41393,0.19907,0.41586,0.21991,0.4294,0.26157,0.45455,0.31713,0.47969,0.39352,0.49903,0.47685,3
0.51257,0.71296,0.51064,0.71296,0.49903,0.71065,0.4971,0.69213,0.48743,0.64815,0.46035,0.57407,0.44487,0.45833,0.42553,0.33796,0.39845,0.24537,0.38491,0.19444,0.36364,0.15046,0.36557,0.14352,0.36944,0.16204,0.37524,0.19444,0.38685,0.25926,0.40426,0.35417,0.41779,0.4537,0.42166,0.53472,0.44101,0.59722,0.47002,0.67361,0.48162,0.72222,0.50677,0.7338,0.50677,0.73611,0.50097,0.72917,0.49516,0.71991,0.47776,0.71991,0.45841,0.69213,0.43327,0.63889,0.40619,0.57639,0.37718,0.5162,0.3501,0.44444,0.31915,0.375,0.29207,0.31944,0.27466,0.28009,0.26499,0.24769,0.25532,0.22222,0.24758,0.20602,0.25532,0.2037,0.26112,0.22685,0.28046,0.27778,0.30368,0.32407,0.34429,0.38889,0.37911,0.45833,0.40426,0.53241,0.42166,0.58796,3
0.51064,0.71528,0.51064,0.71065,0.51451,0.69907,0.51064,0.68287,0.5087,0.63889,0.5029,0.58102,0.50677,0.50694,0.51064,0.43519,0.50484,0.36574,0.50097,0.30324,0.49516,0.25926,0.48936,0.22685,0.49516,0.19907,0.49323,0.18287,0.48936,0.18519,0.48936,0.20833,0.4971,0.23611,0.50097,0.27546,0.51064,0.33796,0.51451,0.41204,0.51838,0.47454,0.51064,0.53009,0.51064,0.59028,0.51838,0.63426,0.52031,0.67361,0.52418,0.70602,0.52224,0.72917,0.51838,0.74537,0.51257,0.75694,0.50097,0.74769,0.4971,0.72222,0.48356,0.68287,0.46422,0.62963,0.44874,0.5787,0.44487,0.52083,0.44681,0.45602,0.44874,0.38889,0.45068,0.3287,0.45068,0.28009,0.44681,0.24537,0.44101,0.22454,0.44101,0.21065,0.4352,0.21296,0.43327,0.21065,0.43327,0.22685,3
0.46422,0.63889,0.46422,0.63657,0.46422,0.63657,0.46615,0.63194,0.46228,0.63889,0.46228,0.62963,0.46228,0.625,0.46035,0.60185,0.45455,0.56019,0.44294,0.50694,0.4294,0.44676,0.41779,0.3912,0.40426,0.34259,0.39652,0.30556,0.38491,0.27778,0.37524,0.25926,0.36557,0.25463,0.3559,0.25231,0.3501,0.26389,0.34623,0.28009,0.33656,0.30556,0.33075,0.35648,0.33656,0.42593,0.34816,0.50463,0.36364,0.55324,0.38685,0.60185,0.37911,0.64352,0.37718,0.66204,0.38104,0.66667,0.38491,0.66435,0.39265,0.65509,0.40426,0.63889,0.40812,0.62037,0.40426,0.60417,0.39845,0.57407,0.40039,0.50694,0.40426,0.43287,0.40039,0.37269,0.39265,0.32639,0.38685,0.29398,0.38104,0.27778,0.37524,0.27315,0.36944,0.28009,0.36364,0.30093,0.35977,0.34491,3
0.4971,0.74074,0.49903,0.73843,0.49903,0.73843,0.49903,0.73843,0.4971,0.7338,0.49323,0.71991,0.48356,0.6875,0.46809,0.62963,0.41779,0.58565,0.39458,0.54167,0.36944,0.49074,0.35977,0.43519,0.35977,0.37731,0.3559,0.33333,0.34816,0.30093,0.34429,0.29861,0.33269,0.30324,0.32495,0.31944,0.32495,0.34259,0.32108,0.40046,0.30754,0.45139,0.31915,0.4838,0.34429,0.52083,0.3559,0.5787,0.37718,0.63657,0.38878,0.6875,0.41393,0.73148,0.41973,0.75231,0.42166,0.75,0.42166,0.74306,0.4294,0.7338,0.43133,0.71991,0.4352,0.68519,0.43714,0.63194,0.41393,0.58796,0.39265,0.5463,0.39072,0.50231,0.39845,0.44676,0.40039,0.39583,0.38104,0.35185,0.3675,0.33333,0.3559,0.33333,0.35397,0.34954,0.35203,0.37269,0.35977,0.43287,3
0.54545,0.7662,0.54739,0.76389,0.54545,0.76389,0.54739,0.76389,0.54159,0.75694,0.52611,0.73611,0.51451,0.69676,0.50484,0.65046,0.47389,0.61111,0.44681,0.58102,0.43714,0.55324,0.42553,0.5162,0.41779,0.48148,0.41199,0.44907,0.40619,0.42593,0.40232,0.40741,0.40232,0.40741,0.40039,0.41435,0.40426,0.4213,0.40426,0.44213,0.40232,0.47917,0.40039,0.51852,0.40619,0.53241,0.42553,0.56481,0.4294,0.61111,0.4352,0.65278,0.44294,0.68519,0.44681,0.71528,0.45261,0.73611,0.45261,0.75,0.44874,0.75231,0.45068,0.74537,0.45648,0.74074,0.45455,0.72222,0.45261,0.68056,0.44487,0.61111,0.40426,0.54861,0.38685,0.52315,0.37718,0.48611,0.36364,0.44444,0.35203,0.41204,0.34816,0.40046,0.34236,0.39583,0.34623,0.40741,0.34236,0.41898,3
0.48356,0.75926,0.48356,0.75694,0.48743,0.75463,0.48549,0.75694,0.48549,0.75463,0.48743,0.74769,0.48936,0.73611,0.48743,0.70139,0.47969,0.64583,0.4352,0.59259,0.41973,0.55556,0.40812,0.50463,0.40039,0.45602,0.40232,0.41204,0.40426,0.36806,0.40232,0.33565,0.40619,0.32639,0.40619,0.3287,0.40619,0.34491,0.40039,0.375,0.40039,0.41435,0.40619,0.46759,0.40619,0.51852,0.39845,0.54167,0.43133,0.5787,0.44294,0.62963,0.44487,0.67824,0.44681,0.71991,0.43714,0.74769,0.43907,0.7662,0.44294,0.75926,0.45261,0.74306,0.45455,0.72454,0.44487,0.6875,0.43327,0.61574,0.41586,0.54398,0.40039,0.50694,0.37911,0.46065,0.35977,0.41898,0.3617,0.38194,0.3675,0.36111,0.36944,0.35185,0.3675,0.36111,0.36364,0.37731,0.35977,0.40278,3
0.51257,0.74537,0.51644,0.74306,0.51451,0.74306,0.51257,0.74074,0.51064,0.72685,0.50484,0.68287,0.48162,0.625,0.45455,0.57639,0.43714,0.51389,0.42553,0.45602,0.42553,0.40509,0.4352,0.36111,0.44874,0.33565,0.45455,0.3287,0.45068,0.33102,0.44487,0.33796,0.44101,0.35648,0.43714,0.38657,0.43133,0.4213,0.41393,0.46759,0.41006,0.50463,0.43907,0.53472,0.46035,0.59259,0.46422,0.65278,0.46615,0.7037,0.46809,0.73611,0.46615,0.74537,0.46615,0.73843,0.46809,0.7338,0.47002,0.73148,0.47582,0.71065,0.47389,0.66898,0.48162,0.61111,0.45261,0.56713,0.43327,0.5162,0.42747,0.46296,0.43327,0.43287,0.4294,0.40509,0.4236,0.38194,0.41393,0.36343,0.41393,0.36343,0.41199,0.37963,0.41199,0.41204,0.40619,0.45833,0.40812,0.48843,3
0.52418,0.76389,0.52418,0.7662,0.52418,0.76389,0.52224,0.7662,0.52224,0.75,0.51257,0.71759,0.48356,0.65046,0.45841,0.56481,0.42747,0.49074,0.39072,0.45602,0.37911,0.4213,0.37331,0.37037,0.35397,0.33565,0.33462,0.31481,0.32302,0.32176,0.31335,0.33565,0.31141,0.34491,0.30368,0.36574,0.31141,0.39815,0.32302,0.40509,0.32689,0.44907,0.33656,0.51389,0.34043,0.5787,0.34623,0.64583,0.3501,0.71065,0.36944,0.76157,0.37524,0.77546,0.37524,0.7662,0.37911,0.72685,0.39072,0.64815,0.39845,0.55324,0.40619,0.48611,0.39072,0.47222,0.38104,0.43981,0.37718,0.38889,0.36944,0.3588,0.3559,0.34954,0.35397,0.3588,0.35397,0.37731,0.3501,0.39815,0.34816,0.3912,0.3501,0.45833,0.35397,0.55093,0.34623,0.63194,0.34236,0.7037,3
0.45455,0.19213,0.45068,0.19444,0.44874,0.19444,0.44874,0.19444,0.44874,0.19676,0.45068,0.19444,0.44874,0.19213,0.44101,0.18981,0.4236,0.18056,0.40039,0.17361,0.37911,0.16898,0.35397,0.1713,0.33075,0.1713,0.30561,0.17593,0.2824,0.18519,0.25919,0.20139,0.23404,0.22454,0.21277,0.25231,0.19342,0.28472,0.17795,0.31481,0.16441,0.35185,0.15667,0.38889,0.15667,0.42361,0.16054,0.46528,0.16828,0.50463,0.18375,0.53935,0.20503,0.56713,0.22631,0.59028,0.25338,0.61343,0.28046,0.63889,0.30754,0.65972,0.33462,0.68056,0.36364,0.69444,0.39072,0.70602,0.42166,0.71065,0.45068,0.70833,0.47582,0.70139,0.5029,0.69213,0.52418,0.68519,0.54739,0.67593,0.56867,0.66204,0.58607,0.65509,0.59574,0.65046,0.60348,0.64352,0.60542,0.64352,4
0.56093,0.19907,0.56093,0.19907,0.55899,0.19907,0.56093,0.19907,0.56093,0.19907,0.55899,0.19907,0.56093,0.19907,0.56093,0.19907,0.56093,0.19907,0.55706,0.19444,0.55126,0.19213,0.54159,0.18519,0.52998,0.18056,0.51644,0.17824,0.49903,0.17824,0.47969,0.1713,0.45648,0.1713,0.43133,0.1713,0.40232,0.17593,0.37331,0.18519,0.34236,0.19676,0.31528,0.20602,0.29014,0.21991,0.26886,0.23843,0.24952,0.26389,0.23598,0.28704,0.22631,0.31713,0.22244,0.35185,0.22244,0.38657,0.22244,0.4213,0.22437,0.4537,0.23017,0.49537,0.24178,0.53241,0.25725,0.56944,0.27466,0.60417,0.29594,0.63194,0.32302,0.65509,0.34623,0.67361,0.36944,0.69444,0.40039,0.71065,0.43327,0.72454,0.46615,0.73611,0.50097,0.74537,0.53191,0.75,0.56093,0.75231,4
0.5706,0.19444,0.5706,0.19444,0.5706,0.19444,0.5706,0.19213,0.5706,0.19444,0.56867,0.19213,0.56867,0.19213,0.56673,0.19213,0.56093,0.1875,0.55319,0.18287,0.54159,0.17824,0.52224,0.1713,0.49903,0.16898,0.47195,0.16667,0.44487,0.16667,0.41393,0.17593,0.38298,0.18981,0.35203,0.20833,0.32882,0.22917,0.30561,0.25463,0.28627,0.28009,0.27273,0.31481,0.26499,0.35417,0.26112,0.39583,0.25919,0.43981,0.26112,0.48148,0.26692,0.52083,0.27273,0.55787,0.28433,0.58796,0.29981,0.61574,0.31915,0.63889,0.33849,0.65741,0.35977,0.67593,0.38298,0.69213,0.41006,0.7037,0.43907,0.70833,0.46809,0.71065,0.4971,0.71528,0.52611,0.71759,0.55513,0.71528,0.58414,0.71065,0.61122,0.70139,0.63443,0.69213,0.65571,0.68056,0.67505,0.67361,4
0.51257,0.3287,0.51257,0.3287,0.51257,0.3287,0.51064,0.3287,0.51064,0.32639,0.51064,0.3287,0.5087,0.32639,0.50677,0.32639,0.50677,0.32407,0.50484,0.32176,0.49903,0.32176,0.49516,0.31713,0.48743,0.3125,0.47776,0.30556,0.47002,0.2963,0.45841,0.29167,0.44681,0.28472,0.43133,0.28009,0.41586,0.27546,0.40039,0.27083,0.38104,0.2662,0.3617,0.26852,0.34236,0.27083,0.32495,0.27083,0.31141,0.27315,0.29787,0.27083,0.27853,0.28472,0.25919,0.30093,0.24178,0.32176,0.22437,0.34722,0.20696,0.37963,0.19342,0.41667,0.17795,0.43981,0.16828,0.46991,0.16248,0.5,0.15667,0.52546,0.1528,0.55556,0.1528,0.58102,0.15667,0.61574,0.15861,0.65278,0.16054,0.67361,0.17021,0.69444,0.17795,0.71528,0.18569,0.72685,0.19923,0.74769,4
0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32407,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.3287,0.64217,0.3287,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.3287,0.64217,0.33102,0.64217,0.3287,0.64217,0.32407,0.64023,0.32176,0.6383,0.31713,0.6383,0.31019,0.63443,0.30324,0.63056,0.29167,0.62282,0.28009,0.61509,0.26852,0.60542,0.25926,0.59381,0.25,0.58414,0.24306,0.56867,0.23843,0.55706,0.23148,0.54159,0.23148,0.52805,0.23611,0.51257,0.24074,0.4971,0.25,0.47969,0.26157,0.46422,0.27546,0.44874,0.29167,0.43133,0.31019,0.41586,0.3287,4
0.62089,0.23148,0.62089,0.23148,0.62282,0.22917,0.62476,0.22917,0.62476,0.22917,0.62476,0.22917,0.62282,0.22917,0.62476,0.22917,0.62476,0.23148,0.62282,0.23148,0.62282,0.23148,0.62089,0.22917,0.61896,0.22917,0.61509,0.22454,0.60928,0.22222,0.59961,0.21528,0.58607,0.21296,0.56867,0.21065,0.54739,0.21296,0.52418,0.21991,0.49903,0.23611,0.47195,0.25463,0.44487,0.27546,0.41779,0.29861,0.39265,0.32176,0.37137,0.34491,0.3559,0.37269,0.34816,0.39583,0.34623,0.42824,0.3501,0.46296,0.35977,0.49769,0.37331,0.53009,0.38685,0.5625,0.40426,0.59259,0.42553,0.61806,0.44874,0.6412,0.47389,0.66204,0.49903,0.6875,0.52805,0.70833,0.55513,0.72685,0.58221,0.73843,0.61122,0.74769,0.64217,0.75694,0.67118,0.75694,0.70213,0.75463,4
0.70986,0.26389,0.70986,0.2662,0.70986,0.26389,0.70793,0.2662,0.706,0.26852,0.70406,0.2662,0.70406,0.26852,0.70019,0.26852,0.70019,0.26852,0.70019,0.27083,0.69632,0.26157,0.68472,0.25231,0.66925,0.24074,0.64603,0.22222,0.61702,0.21065,0.58801,0.2037,0.55899,0.19907,0.52611,0.19676,0.49323,0.19676,0.45648,0.19907,0.42553,0.20139,0.39458,0.21528,0.3675,0.23611,0.34236,0.25926,0.31915,0.28704,0.29594,0.3125,0.2766,0.34259,0.26112,0.375,0.24952,0.40046,0.24178,0.43287,0.23985,0.45833,0.24178,0.48843,0.24565,0.5162,0.25532,0.5463,0.27466,0.56713,0.29207,0.59259,0.30948,0.61574,0.32689,0.63426,0.34623,0.65046,0.36557,0.66898,0.38878,0.67824,0.41006,0.69213,0.43327,0.70139,0.45455,0.71528,0.48162,0.71991,4
